series_id,year,period,value,date,area_code,base_period,series_title,begin_year,begin_period,end_year,end_period,area_name,region,sort_sequence
CUURS23BSA0,2002,12,179.7,2002-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2003,2,182.4,2003-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2003,4,182.2,2003-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2003,6,182.8,2003-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2003,8,183.6,2003-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2003,10,183.3,2003-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2003,12,181.3,2003-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2004,2,183.4,2004-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2004,4,184.7,2004-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2004,6,185.8,2004-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2004,8,186.8,2004-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2004,10,187.6,2004-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2004,12,185.3,2004-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2005,2,187.8,2005-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2005,4,189.8,2005-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2005,6,189.6,2005-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2005,8,192.2,2005-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2005,10,195.1,2005-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2005,12,192.4,2005-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2006,2,194.8,2006-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2006,4,197.2,2006-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2006,6,196.8,2006-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2006,8,198.6,2006-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2006,10,196.6,2006-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2006,12,196.4,2006-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2007,2,198.064,2007-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2007,4,200.418,2007-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2007,6,201.585,2007-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2007,8,199.67899999999997,2007-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2007,10,201.786,2007-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2007,12,200.201,2007-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2008,2,202.37800000000001,2008-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2008,4,205.281,2008-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2008,6,207.593,2008-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2008,8,209.484,2008-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2008,10,205.238,2008-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2008,12,197.991,2008-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2009,2,201.91299999999998,2009-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2009,4,202.373,2009-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2009,6,204.537,2009-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2009,8,204.67299999999997,2009-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2009,10,205.07899999999998,2009-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2009,12,203.88000000000002,2009-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2010,2,203.38000000000002,2010-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2010,4,205.248,2010-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2010,6,204.89100000000002,2010-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2010,8,205.412,2010-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2010,10,205.824,2010-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2010,12,206.38400000000001,2010-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2011,2,206.816,2011-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2011,4,211.67299999999997,2011-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2011,6,213.506,2011-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2011,8,213.924,2011-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2011,10,212.92700000000002,2011-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2011,12,213.505,2011-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2012,2,214.836,2012-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2012,4,216.194,2012-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2012,6,214.464,2012-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2012,8,217.098,2012-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2012,10,218.10399999999998,2012-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2012,12,216.569,2012-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2013,2,218.893,2013-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2013,4,218.904,2013-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2013,6,221.607,2013-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2013,8,220,2013-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2013,10,219.685,2013-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2013,12,218.21699999999998,2013-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2014,2,220.516,2014-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2014,4,223.32600000000002,2014-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2014,6,224.48200000000003,2014-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2014,8,222.284,2014-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2014,10,221.98800000000003,2014-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2014,12,218.083,2014-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2015,2,216.48800000000003,2015-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2015,4,219.005,2015-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2015,6,219.034,2015-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2015,8,220.24899999999997,2015-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2015,10,220.506,2015-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2015,12,217.76399999999998,2015-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2016,2,218.36,2016-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2016,4,221.412,2016-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2016,6,224.07,2016-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2016,8,223.894,2016-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2016,10,224.271,2016-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2016,12,222.983,2016-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2017,2,224.95700000000002,2017-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2017,4,226.484,2017-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2017,6,226.525,2017-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2017,8,226.759,2017-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2017,10,228.77899999999997,2017-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2017,12,228.95100000000002,2017-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2018,2,229.71499999999997,2018-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2018,4,231.784,2018-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2018,6,234.695,2018-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2018,8,233.221,2018-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2018,10,233.134,2018-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2018,12,231.696,2018-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2019,2,232.54899999999998,2019-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2019,4,234.02200000000002,2019-04-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2019,6,234.895,2019-06-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2019,8,236.4,2019-08-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2019,10,238.83800000000002,2019-10-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2019,12,237.51399999999998,2019-12-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS23BSA0,2020,2,238.634,2020-02-01,S23B,1982-84=100,"All items in Detroit-Warren-Dearborn, MI, all urban consumers, not seasonally adjusted",1914,M12,2020,M02,"Detroit-Warren-Dearborn, MI",midwest,16
CUURS24ASA0,2017,11,241.142,2017-11-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2018,1,241.798,2018-01-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2018,3,243.112,2018-03-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2018,5,245.593,2018-05-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2018,7,246.346,2018-07-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2018,9,247.165,2018-09-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2018,11,244.23499999999999,2018-11-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2019,1,245.2,2019-01-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2019,3,248.706,2019-03-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2019,5,251.171,2019-05-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2019,7,251.80200000000002,2019-07-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2019,9,251.416,2019-09-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2019,11,250.997,2019-11-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24ASA0,2020,1,252.447,2020-01-01,S24A,1982-84=100,"All items in Minneapolis-St.Paul-Bloomington, MN-WI, all urban consumers, not seasonally adjusted",1917,M12,2020,M01,"Minneapolis-St.Paul-Bloomington, MN-WI",midwest,17
CUURS24BSA0,1997,1,151.5,1997-01-01,S24B,1982-84=100,"All items in St. Louis, MO-IL, all urban consumers, not seasonally adjusted",1917,M12,2020,M02,"St. Louis, MO-IL",midwest,18
CUURS24BSA0,1997,3,152.2,1997-03-01,S24B,1982-84=100,"All items in St. Louis, MO-IL, all urban consumers, not seasonally adjusted",1917,M12,2020,M02,"St. Louis, MO-IL",midwest,18
